               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.073358,            0.019813,           0.0021919,              0.3859,             0.47059,             0.45132,             0.16693,            0.071358,            0.021062,           0.0014158,           0.0069112,           0.0069112,           0.0069112
                 158,            0.069956,            0.024178,           0.0024514,              0.3859,             0.47059,             0.45132,             0.16693,            0.071358,            0.021062,           0.0014158,           0.0068914,           0.0068914,           0.0068914
                 159,            0.068507,            0.024262,           0.0023579,             0.34961,             0.64706,             0.41047,             0.15911,            0.073243,            0.020732,           0.0013941,           0.0068716,           0.0068716,           0.0068716
                 160,            0.072203,            0.024317,           0.0028666,             0.34961,             0.64706,             0.41047,             0.15911,            0.073243,            0.020732,           0.0013941,           0.0068518,           0.0068518,           0.0068518
                 161,            0.069135,            0.022913,           0.0019508,             0.34961,             0.64706,             0.41047,             0.15911,            0.073243,            0.020732,           0.0013941,            0.006832,            0.006832,            0.006832
                 162,            0.075288,            0.016055,            0.001474,             0.34961,             0.64706,             0.41047,             0.15911,            0.073243,            0.020732,           0.0013941,           0.0068122,           0.0068122,           0.0068122
                 163,            0.067526,            0.018441,           0.0016883,             0.40239,             0.43646,             0.39412,             0.17922,            0.068103,            0.021072,           0.0013772,           0.0067924,           0.0067924,           0.0067924
                 164,            0.064155,            0.020022,             0.00202,             0.40239,             0.43646,             0.39412,             0.17922,            0.068103,            0.021072,           0.0013772,           0.0067726,           0.0067726,           0.0067726
                 165,            0.069222,            0.016557,           0.0018187,             0.40239,             0.43646,             0.39412,             0.17922,            0.068103,            0.021072,           0.0013772,           0.0067528,           0.0067528,           0.0067528
                 166,            0.067544,             0.01797,           0.0019489,             0.40239,             0.43646,             0.39412,             0.17922,            0.068103,            0.021072,           0.0013772,            0.006733,            0.006733,            0.006733
                 167,            0.065193,             0.01938,           0.0018484,             0.51262,             0.76471,             0.59594,             0.19515,             0.06287,            0.021053,            0.001318,           0.0067132,           0.0067132,           0.0067132
                 168,            0.073207,            0.028889,            0.003501,             0.51262,             0.76471,             0.59594,             0.19515,             0.06287,            0.021053,            0.001318,           0.0066934,           0.0066934,           0.0066934
                 169,            0.068122,            0.014867,           0.0015486,             0.51262,             0.76471,             0.59594,             0.19515,             0.06287,            0.021053,            0.001318,           0.0066736,           0.0066736,           0.0066736
                 170,            0.070465,            0.021418,           0.0030419,             0.51262,             0.76471,             0.59594,             0.19515,             0.06287,            0.021053,            0.001318,           0.0066538,           0.0066538,           0.0066538
                 171,            0.056404,            0.019101,           0.0019144,             0.47169,             0.64706,              0.5796,             0.24778,            0.064569,            0.020912,           0.0012913,            0.006634,            0.006634,            0.006634
                 172,            0.069812,            0.023858,           0.0024814,             0.47169,             0.64706,              0.5796,             0.24778,            0.064569,            0.020912,           0.0012913,           0.0066142,           0.0066142,           0.0066142
                 173,             0.06609,            0.027047,           0.0020844,             0.47169,             0.64706,              0.5796,             0.24778,            0.064569,            0.020912,           0.0012913,           0.0065944,           0.0065944,           0.0065944
                 174,             0.06051,            0.020168,           0.0019531,             0.47169,             0.64706,              0.5796,             0.24778,            0.064569,            0.020912,           0.0012913,           0.0065746,           0.0065746,           0.0065746
                 175,            0.064951,            0.025719,           0.0019168,             0.45306,             0.70588,             0.57289,             0.21046,            0.062063,            0.020156,           0.0012742,           0.0065548,           0.0065548,           0.0065548
                 176,            0.071287,            0.030488,           0.0021491,             0.45306,             0.70588,             0.57289,             0.21046,            0.062063,            0.020156,           0.0012742,            0.006535,            0.006535,            0.006535
                 177,            0.057687,            0.019773,           0.0017475,             0.45306,             0.70588,             0.57289,             0.21046,            0.062063,            0.020156,           0.0012742,           0.0065152,           0.0065152,           0.0065152
                 178,            0.060894,            0.018585,           0.0016635,             0.45306,             0.70588,             0.57289,             0.21046,            0.062063,            0.020156,           0.0012742,           0.0064954,           0.0064954,           0.0064954
                 179,            0.065955,            0.018295,           0.0029008,             0.52107,             0.58824,             0.57539,             0.20676,             0.06035,            0.020129,           0.0012545,           0.0064756,           0.0064756,           0.0064756
                 180,            0.066157,            0.023247,           0.0018962,             0.52107,             0.58824,             0.57539,             0.20676,             0.06035,            0.020129,           0.0012545,           0.0064558,           0.0064558,           0.0064558
                 181,             0.06911,            0.024632,           0.0016149,             0.52107,             0.58824,             0.57539,             0.20676,             0.06035,            0.020129,           0.0012545,            0.006436,            0.006436,            0.006436
                 182,            0.067607,            0.021429,           0.0017518,             0.52107,             0.58824,             0.57539,             0.20676,             0.06035,            0.020129,           0.0012545,           0.0064162,           0.0064162,           0.0064162
                 183,            0.060944,             0.01609,           0.0014316,             0.56997,             0.52941,             0.57076,             0.17382,             0.06985,            0.019427,           0.0012165,           0.0063964,           0.0063964,           0.0063964
                 184,            0.064432,            0.021448,             0.00182,             0.56997,             0.52941,             0.57076,             0.17382,             0.06985,            0.019427,           0.0012165,           0.0063766,           0.0063766,           0.0063766
                 185,            0.071009,            0.017599,           0.0013153,             0.56997,             0.52941,             0.57076,             0.17382,             0.06985,            0.019427,           0.0012165,           0.0063568,           0.0063568,           0.0063568
                 186,            0.068828,            0.026814,           0.0023738,             0.56997,             0.52941,             0.57076,             0.17382,             0.06985,            0.019427,           0.0012165,            0.006337,            0.006337,            0.006337
                 187,            0.071031,            0.015886,           0.0019871,             0.26955,             0.64706,             0.23792,            0.087492,            0.063299,            0.019062,           0.0012298,           0.0063172,           0.0063172,           0.0063172
                 188,            0.069183,            0.022828,           0.0018956,             0.26955,             0.64706,             0.23792,            0.087492,            0.063299,            0.019062,           0.0012298,           0.0062974,           0.0062974,           0.0062974
                 189,            0.070323,            0.016984,           0.0027093,             0.26955,             0.64706,             0.23792,            0.087492,            0.063299,            0.019062,           0.0012298,           0.0062776,           0.0062776,           0.0062776
                 190,            0.067975,            0.015677,           0.0014333,             0.26955,             0.64706,             0.23792,            0.087492,            0.063299,            0.019062,           0.0012298,           0.0062578,           0.0062578,           0.0062578
                 191,            0.061304,            0.020875,           0.0017388,             0.44361,             0.76471,             0.48916,             0.18564,            0.059818,            0.019132,            0.001172,            0.006238,            0.006238,            0.006238
                 192,            0.063119,            0.024274,           0.0018622,             0.44361,             0.76471,             0.48916,             0.18564,            0.059818,            0.019132,            0.001172,           0.0062182,           0.0062182,           0.0062182
                 193,            0.060269,            0.019903,           0.0029467,             0.44361,             0.76471,             0.48916,             0.18564,            0.059818,            0.019132,            0.001172,           0.0061984,           0.0061984,           0.0061984
                 194,            0.056893,             0.01759,           0.0016215,             0.44361,             0.76471,             0.48916,             0.18564,            0.059818,            0.019132,            0.001172,           0.0061786,           0.0061786,           0.0061786
                 195,            0.057865,            0.016854,           0.0025695,             0.34524,             0.58934,              0.3605,            0.092924,            0.067114,            0.018604,           0.0011378,           0.0061588,           0.0061588,           0.0061588
                 196,            0.071226,            0.018679,           0.0015322,             0.34524,             0.58934,              0.3605,            0.092924,            0.067114,            0.018604,           0.0011378,            0.006139,            0.006139,            0.006139
                 197,            0.081876,            0.014012,           0.0016287,             0.34524,             0.58934,              0.3605,            0.092924,            0.067114,            0.018604,           0.0011378,           0.0061192,           0.0061192,           0.0061192
                 198,            0.075299,            0.026068,           0.0018961,             0.34524,             0.58934,              0.3605,            0.092924,            0.067114,            0.018604,           0.0011378,           0.0060994,           0.0060994,           0.0060994
                 199,            0.072583,            0.023938,           0.0019547,             0.48206,             0.71195,             0.45295,             0.11783,            0.069445,            0.017817,           0.0011191,           0.0060796,           0.0060796,           0.0060796
                 200,            0.064185,             0.01811,           0.0014175,             0.48206,             0.71195,             0.45295,             0.11783,            0.069445,            0.017817,           0.0011191,           0.0060598,           0.0060598,           0.0060598
                 201,             0.07423,            0.018841,           0.0018012,             0.48206,             0.71195,             0.45295,             0.11783,            0.069445,            0.017817,           0.0011191,             0.00604,             0.00604,             0.00604
                 202,             0.06456,            0.018165,           0.0014843,             0.48206,             0.71195,             0.45295,             0.11783,            0.069445,            0.017817,           0.0011191,           0.0060202,           0.0060202,           0.0060202
                 203,            0.069909,            0.023677,           0.0017908,             0.48154,             0.81965,              0.5868,             0.19168,            0.060899,            0.018038,           0.0011084,           0.0060004,           0.0060004,           0.0060004
                 204,            0.060877,            0.023384,           0.0015938,             0.48154,             0.81965,              0.5868,             0.19168,            0.060899,            0.018038,           0.0011084,           0.0059806,           0.0059806,           0.0059806
                 205,            0.064093,            0.030812,           0.0019927,             0.48154,             0.81965,              0.5868,             0.19168,            0.060899,            0.018038,           0.0011084,           0.0059608,           0.0059608,           0.0059608
                 206,             0.06263,            0.019059,           0.0015974,             0.48154,             0.81965,              0.5868,             0.19168,            0.060899,            0.018038,           0.0011084,            0.005941,            0.005941,            0.005941
                 207,            0.071581,              0.0261,           0.0026342,             0.40437,             0.76471,             0.55018,             0.20341,            0.063322,            0.018364,           0.0011142,           0.0059212,           0.0059212,           0.0059212
                 208,            0.063564,            0.017732,           0.0017345,             0.40437,             0.76471,             0.55018,             0.20341,            0.063322,            0.018364,           0.0011142,           0.0059014,           0.0059014,           0.0059014
                 209,            0.061815,            0.029834,           0.0018452,             0.40437,             0.76471,             0.55018,             0.20341,            0.063322,            0.018364,           0.0011142,           0.0058816,           0.0058816,           0.0058816
                 210,            0.064363,             0.01953,           0.0022263,             0.40437,             0.76471,             0.55018,             0.20341,            0.063322,            0.018364,           0.0011142,           0.0058618,           0.0058618,           0.0058618
                 211,            0.058476,            0.017204,           0.0011872,             0.41289,             0.82353,             0.53505,             0.15916,            0.064445,            0.018427,           0.0011052,            0.005842,            0.005842,            0.005842
                 212,            0.067167,            0.024424,           0.0026089,             0.41289,             0.82353,             0.53505,             0.15916,            0.064445,            0.018427,           0.0011052,           0.0058222,           0.0058222,           0.0058222
                 213,            0.065569,            0.015592,            0.001464,             0.41289,             0.82353,             0.53505,             0.15916,            0.064445,            0.018427,           0.0011052,           0.0058024,           0.0058024,           0.0058024
                 214,            0.063537,             0.01777,           0.0015758,             0.41289,             0.82353,             0.53505,             0.15916,            0.064445,            0.018427,           0.0011052,           0.0057826,           0.0057826,           0.0057826
                 215,            0.078706,            0.022568,           0.0016665,             0.48489,             0.82353,             0.69346,             0.21032,            0.057127,             0.01837,           0.0011209,           0.0057628,           0.0057628,           0.0057628
                 216,            0.056379,            0.019243,           0.0014904,             0.48489,             0.82353,             0.69346,             0.21032,            0.057127,             0.01837,           0.0011209,            0.005743,            0.005743,            0.005743
                 217,            0.054057,            0.017506,           0.0014547,             0.48489,             0.82353,             0.69346,             0.21032,            0.057127,             0.01837,           0.0011209,           0.0057232,           0.0057232,           0.0057232
                 218,            0.056306,            0.020094,            0.001582,             0.48489,             0.82353,             0.69346,             0.21032,            0.057127,             0.01837,           0.0011209,           0.0057034,           0.0057034,           0.0057034
                 219,            0.062116,            0.018555,           0.0015134,             0.41356,             0.76471,             0.52943,             0.17885,            0.067389,            0.018098,           0.0011178,           0.0056836,           0.0056836,           0.0056836
                 220,            0.066097,            0.015998,            0.001276,             0.41356,             0.76471,             0.52943,             0.17885,            0.067389,            0.018098,           0.0011178,           0.0056638,           0.0056638,           0.0056638
                 221,            0.069076,            0.018297,           0.0014586,             0.41356,             0.76471,             0.52943,             0.17885,            0.067389,            0.018098,           0.0011178,            0.005644,            0.005644,            0.005644
                 222,             0.06791,            0.022219,           0.0015169,             0.41356,             0.76471,             0.52943,             0.17885,            0.067389,            0.018098,           0.0011178,           0.0056242,           0.0056242,           0.0056242
                 223,            0.069998,            0.015381,           0.0012222,             0.53618,             0.76471,             0.70794,             0.22015,            0.054454,            0.017965,            0.001121,           0.0056044,           0.0056044,           0.0056044
                 224,            0.057504,            0.020762,           0.0016031,             0.53618,             0.76471,             0.70794,             0.22015,            0.054454,            0.017965,            0.001121,           0.0055846,           0.0055846,           0.0055846
                 225,            0.059443,            0.017517,           0.0011838,             0.53618,             0.76471,             0.70794,             0.22015,            0.054454,            0.017965,            0.001121,           0.0055648,           0.0055648,           0.0055648
                 226,            0.058742,            0.018218,            0.001419,             0.53618,             0.76471,             0.70794,             0.22015,            0.054454,            0.017965,            0.001121,            0.005545,            0.005545,            0.005545
                 227,            0.057305,            0.017014,           0.0015043,             0.62507,             0.82353,             0.75707,             0.26742,            0.053251,            0.017609,            0.001115,           0.0055252,           0.0055252,           0.0055252
                 228,            0.048252,            0.013917,           0.0014559,             0.62507,             0.82353,             0.75707,             0.26742,            0.053251,            0.017609,            0.001115,           0.0055054,           0.0055054,           0.0055054
                 229,            0.059736,            0.018957,           0.0014697,             0.62507,             0.82353,             0.75707,             0.26742,            0.053251,            0.017609,            0.001115,           0.0054856,           0.0054856,           0.0054856
                 230,            0.054622,            0.023216,           0.0017809,             0.62507,             0.82353,             0.75707,             0.26742,            0.053251,            0.017609,            0.001115,           0.0054658,           0.0054658,           0.0054658
                 231,            0.062832,            0.019517,           0.0016301,             0.63495,             0.88235,             0.74891,             0.27728,            0.049612,            0.017535,           0.0011346,            0.005446,            0.005446,            0.005446
                 232,            0.059258,            0.024169,           0.0018397,             0.63495,             0.88235,             0.74891,             0.27728,            0.049612,            0.017535,           0.0011346,           0.0054262,           0.0054262,           0.0054262
                 233,            0.057788,            0.025787,           0.0020097,             0.63495,             0.88235,             0.74891,             0.27728,            0.049612,            0.017535,           0.0011346,           0.0054064,           0.0054064,           0.0054064
                 234,            0.056597,            0.020496,           0.0013972,             0.63495,             0.88235,             0.74891,             0.27728,            0.049612,            0.017535,           0.0011346,           0.0053866,           0.0053866,           0.0053866
                 235,            0.060229,            0.029257,           0.0017816,             0.57485,             0.79599,             0.64844,             0.26846,            0.056021,            0.017118,           0.0011374,           0.0053668,           0.0053668,           0.0053668
                 236,            0.064461,            0.016529,           0.0022862,             0.57485,             0.79599,             0.64844,             0.26846,            0.056021,            0.017118,           0.0011374,            0.005347,            0.005347,            0.005347
                 237,            0.059985,            0.022377,           0.0022105,             0.57485,             0.79599,             0.64844,             0.26846,            0.056021,            0.017118,           0.0011374,           0.0053272,           0.0053272,           0.0053272
                 238,            0.060294,            0.014156,           0.0011562,             0.57485,             0.79599,             0.64844,             0.26846,            0.056021,            0.017118,           0.0011374,           0.0053074,           0.0053074,           0.0053074
                 239,            0.062198,             0.01876,           0.0014145,             0.61278,             0.83826,             0.72885,             0.24944,            0.052305,            0.017048,           0.0011246,           0.0052876,           0.0052876,           0.0052876
                 240,            0.063738,            0.019654,           0.0015259,             0.61278,             0.83826,             0.72885,             0.24944,            0.052305,            0.017048,           0.0011246,           0.0052678,           0.0052678,           0.0052678
                 241,            0.063885,            0.023054,           0.0017352,             0.61278,             0.83826,             0.72885,             0.24944,            0.052305,            0.017048,           0.0011246,            0.005248,            0.005248,            0.005248
                 242,            0.057885,            0.023264,           0.0015594,             0.61278,             0.83826,             0.72885,             0.24944,            0.052305,            0.017048,           0.0011246,           0.0052282,           0.0052282,           0.0052282
                 243,            0.056173,            0.017607,           0.0014545,             0.66074,              0.6881,             0.68068,             0.25126,            0.058944,            0.016614,           0.0011391,           0.0052084,           0.0052084,           0.0052084
                 244,            0.064251,              0.0159,           0.0025097,             0.66074,              0.6881,             0.68068,             0.25126,            0.058944,            0.016614,           0.0011391,           0.0051886,           0.0051886,           0.0051886
                 245,            0.052565,            0.013485,            0.001488,             0.66074,              0.6881,             0.68068,             0.25126,            0.058944,            0.016614,           0.0011391,           0.0051688,           0.0051688,           0.0051688
                 246,             0.06186,            0.022529,           0.0017219,             0.66074,              0.6881,             0.68068,             0.25126,            0.058944,            0.016614,           0.0011391,            0.005149,            0.005149,            0.005149
                 247,            0.058255,            0.017635,            0.001391,             0.51247,             0.86607,             0.66771,             0.29132,            0.051293,            0.016897,           0.0011443,           0.0051292,           0.0051292,           0.0051292
                 248,             0.04868,            0.017169,           0.0015901,             0.51247,             0.86607,             0.66771,             0.29132,            0.051293,            0.016897,           0.0011443,           0.0051094,           0.0051094,           0.0051094
                 249,            0.051835,            0.017176,           0.0015008,             0.51247,             0.86607,             0.66771,             0.29132,            0.051293,            0.016897,           0.0011443,           0.0050896,           0.0050896,           0.0050896
                 250,             0.05461,            0.023444,           0.0019131,             0.51247,             0.86607,             0.66771,             0.29132,            0.051293,            0.016897,           0.0011443,           0.0050698,           0.0050698,           0.0050698
                 251,            0.056262,            0.019578,            0.002892,              0.5915,             0.76471,             0.72634,             0.26193,            0.050163,             0.01663,           0.0011494,             0.00505,             0.00505,             0.00505
                 252,            0.047051,            0.013151,            0.001324,              0.5915,             0.76471,             0.72634,             0.26193,            0.050163,             0.01663,           0.0011494,           0.0050302,           0.0050302,           0.0050302
                 253,            0.051967,            0.021563,           0.0015344,              0.5915,             0.76471,             0.72634,             0.26193,            0.050163,             0.01663,           0.0011494,           0.0050104,           0.0050104,           0.0050104
                 254,            0.057884,             0.03239,           0.0030742,              0.5915,             0.76471,             0.72634,             0.26193,            0.050163,             0.01663,           0.0011494,           0.0049906,           0.0049906,           0.0049906
                 255,            0.052444,            0.017802,            0.001423,             0.60132,             0.79914,             0.74734,             0.31142,            0.049851,            0.016446,            0.001183,           0.0049708,           0.0049708,           0.0049708
                 256,            0.057607,            0.023156,           0.0022339,             0.60132,             0.79914,             0.74734,             0.31142,            0.049851,            0.016446,            0.001183,            0.004951,            0.004951,            0.004951
                 257,            0.054259,            0.021395,           0.0013718,             0.60132,             0.79914,             0.74734,             0.31142,            0.049851,            0.016446,            0.001183,           0.0049312,           0.0049312,           0.0049312
                 258,            0.052489,            0.014669,           0.0014438,             0.60132,             0.79914,             0.74734,             0.31142,            0.049851,            0.016446,            0.001183,           0.0049114,           0.0049114,           0.0049114
                 259,            0.049623,            0.016774,           0.0011681,             0.71884,             0.52941,             0.68349,             0.20593,            0.056488,            0.016127,           0.0011743,           0.0048916,           0.0048916,           0.0048916
                 260,             0.05565,            0.016796,           0.0013587,             0.71884,             0.52941,             0.68349,             0.20593,            0.056488,            0.016127,           0.0011743,           0.0048718,           0.0048718,           0.0048718
                 261,            0.059552,            0.015432,           0.0011621,             0.71884,             0.52941,             0.68349,             0.20593,            0.056488,            0.016127,           0.0011743,            0.004852,            0.004852,            0.004852
                 262,            0.059173,            0.024637,           0.0017485,             0.71884,             0.52941,             0.68349,             0.20593,            0.056488,            0.016127,           0.0011743,           0.0048322,           0.0048322,           0.0048322
                 263,            0.060243,            0.015945,           0.0013392,             0.62838,             0.49842,             0.64297,             0.31054,             0.05768,            0.015736,           0.0011663,           0.0048124,           0.0048124,           0.0048124
                 264,            0.060484,            0.017258,           0.0012337,             0.62838,             0.49842,             0.64297,             0.31054,             0.05768,            0.015736,           0.0011663,           0.0047926,           0.0047926,           0.0047926
                 265,              0.0568,            0.017322,           0.0014013,             0.62838,             0.49842,             0.64297,             0.31054,             0.05768,            0.015736,           0.0011663,           0.0047728,           0.0047728,           0.0047728
                 266,            0.061778,            0.023629,            0.001968,             0.62838,             0.49842,             0.64297,             0.31054,             0.05768,            0.015736,           0.0011663,            0.004753,            0.004753,            0.004753
                 267,            0.059621,            0.020214,           0.0014769,             0.63023,             0.88235,             0.74467,             0.37079,            0.047356,            0.016132,           0.0011731,           0.0047332,           0.0047332,           0.0047332
                 268,            0.058859,            0.017926,           0.0012661,             0.63023,             0.88235,             0.74467,             0.37079,            0.047356,            0.016132,           0.0011731,           0.0047134,           0.0047134,           0.0047134
                 269,             0.05215,            0.014357,           0.0020112,             0.63023,             0.88235,             0.74467,             0.37079,            0.047356,            0.016132,           0.0011731,           0.0046936,           0.0046936,           0.0046936
                 270,            0.052918,            0.020969,           0.0013317,             0.63023,             0.88235,             0.74467,             0.37079,            0.047356,            0.016132,           0.0011731,           0.0046738,           0.0046738,           0.0046738
                 271,            0.050138,            0.023272,           0.0015788,             0.60358,             0.76471,             0.71156,             0.32202,            0.056111,            0.015851,           0.0011748,            0.004654,            0.004654,            0.004654
                 272,            0.052307,            0.016546,           0.0015691,             0.60358,             0.76471,             0.71156,             0.32202,            0.056111,            0.015851,           0.0011748,           0.0046342,           0.0046342,           0.0046342
                 273,            0.050274,            0.016294,           0.0012338,             0.60358,             0.76471,             0.71156,             0.32202,            0.056111,            0.015851,           0.0011748,           0.0046144,           0.0046144,           0.0046144
                 274,            0.058272,            0.016918,            0.001395,             0.60358,             0.76471,             0.71156,             0.32202,            0.056111,            0.015851,           0.0011748,           0.0045946,           0.0045946,           0.0045946
                 275,            0.056217,            0.022291,           0.0015509,             0.65074,             0.82353,             0.75768,             0.33566,            0.048797,            0.015894,           0.0011515,           0.0045748,           0.0045748,           0.0045748
                 276,            0.049899,            0.020392,           0.0016214,             0.65074,             0.82353,             0.75768,             0.33566,            0.048797,            0.015894,           0.0011515,            0.004555,            0.004555,            0.004555
                 277,            0.052149,            0.023142,           0.0016628,             0.65074,             0.82353,             0.75768,             0.33566,            0.048797,            0.015894,           0.0011515,           0.0045352,           0.0045352,           0.0045352
                 278,            0.049621,            0.023906,           0.0015458,             0.65074,             0.82353,             0.75768,             0.33566,            0.048797,            0.015894,           0.0011515,           0.0045154,           0.0045154,           0.0045154
                 279,            0.044689,            0.012571,           0.0021901,             0.63317,             0.82353,             0.76083,             0.32586,            0.049828,            0.015943,           0.0011782,           0.0044956,           0.0044956,           0.0044956
                 280,            0.059284,             0.02024,           0.0012153,             0.63317,             0.82353,             0.76083,             0.32586,            0.049828,            0.015943,           0.0011782,           0.0044758,           0.0044758,           0.0044758
                 281,            0.051025,            0.015875,            0.001292,             0.63317,             0.82353,             0.76083,             0.32586,            0.049828,            0.015943,           0.0011782,            0.004456,            0.004456,            0.004456
                 282,            0.051935,            0.017006,           0.0013494,             0.63317,             0.82353,             0.76083,             0.32586,            0.049828,            0.015943,           0.0011782,           0.0044362,           0.0044362,           0.0044362
                 283,            0.054255,            0.024266,            0.001758,             0.73201,             0.80411,             0.74787,             0.29998,            0.049198,            0.015791,           0.0011912,           0.0044164,           0.0044164,           0.0044164
                 284,            0.049267,            0.018027,           0.0017164,             0.73201,             0.80411,             0.74787,             0.29998,            0.049198,            0.015791,           0.0011912,           0.0043966,           0.0043966,           0.0043966
                 285,            0.058858,            0.017301,           0.0024046,             0.73201,             0.80411,             0.74787,             0.29998,            0.049198,            0.015791,           0.0011912,           0.0043768,           0.0043768,           0.0043768
                 286,            0.054134,              0.0165,            0.001704,             0.73201,             0.80411,             0.74787,             0.29998,            0.049198,            0.015791,           0.0011912,            0.004357,            0.004357,            0.004357
                 287,            0.049854,            0.017776,           0.0016639,             0.73908,             0.66736,              0.8175,             0.29049,            0.047012,            0.015715,           0.0011841,           0.0043372,           0.0043372,           0.0043372
                 288,            0.061806,            0.017806,           0.0012017,             0.73908,             0.66736,              0.8175,             0.29049,            0.047012,            0.015715,           0.0011841,           0.0043174,           0.0043174,           0.0043174
                 289,            0.047832,            0.022985,           0.0013126,             0.73908,             0.66736,              0.8175,             0.29049,            0.047012,            0.015715,           0.0011841,           0.0042976,           0.0042976,           0.0042976
                 290,            0.055523,            0.019041,           0.0012808,             0.73908,             0.66736,              0.8175,             0.29049,            0.047012,            0.015715,           0.0011841,           0.0042778,           0.0042778,           0.0042778
                 291,             0.04673,            0.022543,           0.0018686,             0.85702,             0.82353,             0.80577,             0.21853,            0.048783,             0.01557,           0.0011921,            0.004258,            0.004258,            0.004258
                 292,            0.056563,            0.017231,           0.0017542,             0.85702,             0.82353,             0.80577,             0.21853,            0.048783,             0.01557,           0.0011921,           0.0042382,           0.0042382,           0.0042382
                 293,            0.063003,            0.018206,           0.0014556,             0.85702,             0.82353,             0.80577,             0.21853,            0.048783,             0.01557,           0.0011921,           0.0042184,           0.0042184,           0.0042184
                 294,            0.052234,            0.018939,           0.0020972,             0.85702,             0.82353,             0.80577,             0.21853,            0.048783,             0.01557,           0.0011921,           0.0041986,           0.0041986,           0.0041986
                 295,            0.070883,             0.01431,          0.00096097,             0.46763,             0.76471,             0.66309,             0.31763,            0.059937,            0.014958,           0.0012171,           0.0041788,           0.0041788,           0.0041788
                 296,            0.064464,            0.022396,           0.0027748,             0.46763,             0.76471,             0.66309,             0.31763,            0.059937,            0.014958,           0.0012171,            0.004159,            0.004159,            0.004159
                 297,            0.067583,            0.018172,           0.0024168,             0.46763,             0.76471,             0.66309,             0.31763,            0.059937,            0.014958,           0.0012171,           0.0041392,           0.0041392,           0.0041392
                 298,            0.063197,             0.01958,           0.0018091,             0.46763,             0.76471,             0.66309,             0.31763,            0.059937,            0.014958,           0.0012171,           0.0041194,           0.0041194,           0.0041194
                 299,            0.055131,            0.013154,           0.0013919,             0.56247,             0.83211,             0.71087,             0.27045,            0.052605,            0.015067,           0.0012479,           0.0040996,           0.0040996,           0.0040996
                 300,            0.055247,            0.017969,           0.0016279,             0.56247,             0.83211,             0.71087,             0.27045,            0.052605,            0.015067,           0.0012479,           0.0040798,           0.0040798,           0.0040798
                 301,            0.050107,            0.017553,           0.0013096,             0.56247,             0.83211,             0.71087,             0.27045,            0.052605,            0.015067,           0.0012479,             0.00406,             0.00406,             0.00406
                 302,            0.048359,            0.016688,           0.0013651,             0.56247,             0.83211,             0.71087,             0.27045,            0.052605,            0.015067,           0.0012479,           0.0040402,           0.0040402,           0.0040402
                 303,            0.054094,             0.02231,           0.0020542,             0.54483,             0.77487,             0.72761,              0.2901,             0.05148,            0.015195,           0.0012517,           0.0040204,           0.0040204,           0.0040204
                 304,            0.050014,            0.015774,           0.0013965,             0.54483,             0.77487,             0.72761,              0.2901,             0.05148,            0.015195,           0.0012517,           0.0040006,           0.0040006,           0.0040006
                 305,            0.056783,            0.013992,           0.0013854,             0.54483,             0.77487,             0.72761,              0.2901,             0.05148,            0.015195,           0.0012517,           0.0039808,           0.0039808,           0.0039808
                 306,             0.05005,            0.020524,           0.0015955,             0.54483,             0.77487,             0.72761,              0.2901,             0.05148,            0.015195,           0.0012517,            0.003961,            0.003961,            0.003961
                 307,            0.056198,            0.018686,           0.0014973,             0.75836,             0.82353,             0.83739,             0.36376,            0.048494,            0.014992,           0.0012338,           0.0039412,           0.0039412,           0.0039412
                 308,            0.049963,            0.016102,           0.0023343,             0.75836,             0.82353,             0.83739,             0.36376,            0.048494,            0.014992,           0.0012338,           0.0039214,           0.0039214,           0.0039214
                 309,              0.0552,            0.017691,           0.0023461,             0.75836,             0.82353,             0.83739,             0.36376,            0.048494,            0.014992,           0.0012338,           0.0039016,           0.0039016,           0.0039016
                 310,            0.041964,            0.013905,           0.0011876,             0.75836,             0.82353,             0.83739,             0.36376,            0.048494,            0.014992,           0.0012338,           0.0038818,           0.0038818,           0.0038818
                 311,            0.048079,            0.014916,           0.0014452,               0.505,             0.88235,             0.70003,             0.29496,            0.049808,             0.01511,           0.0012434,            0.003862,            0.003862,            0.003862
                 312,             0.05375,            0.023883,            0.002151,               0.505,             0.88235,             0.70003,             0.29496,            0.049808,             0.01511,           0.0012434,           0.0038422,           0.0038422,           0.0038422
                 313,            0.052827,            0.034378,           0.0016305,               0.505,             0.88235,             0.70003,             0.29496,            0.049808,             0.01511,           0.0012434,           0.0038224,           0.0038224,           0.0038224
                 314,            0.055117,            0.018502,           0.0021079,               0.505,             0.88235,             0.70003,             0.29496,            0.049808,             0.01511,           0.0012434,           0.0038026,           0.0038026,           0.0038026
                 315,            0.055563,            0.022299,           0.0014268,              0.5756,             0.82353,             0.74518,             0.32279,            0.045668,             0.01509,           0.0012599,           0.0037828,           0.0037828,           0.0037828
                 316,            0.052627,            0.021729,           0.0015217,              0.5756,             0.82353,             0.74518,             0.32279,            0.045668,             0.01509,           0.0012599,            0.003763,            0.003763,            0.003763
                 317,            0.048257,            0.014441,           0.0012601,              0.5756,             0.82353,             0.74518,             0.32279,            0.045668,             0.01509,           0.0012599,           0.0037432,           0.0037432,           0.0037432
