               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 153,            0.061884,            0.015681,           0.0034979,             0.55305,             0.58024,             0.47484,             0.16475,            0.061734,            0.011797,           0.0020526,           0.0069904,           0.0069904,           0.0069904
                 154,            0.064446,            0.013673,           0.0025366,             0.55305,             0.58024,             0.47484,             0.16475,            0.061734,            0.011797,           0.0020526,           0.0069706,           0.0069706,           0.0069706
                 155,            0.061308,            0.015883,           0.0027477,              0.4657,             0.57216,             0.39632,             0.14277,            0.061733,            0.011515,           0.0018969,           0.0069508,           0.0069508,           0.0069508
                 156,            0.064182,            0.015461,           0.0036545,              0.4657,             0.57216,             0.39632,             0.14277,            0.061733,            0.011515,           0.0018969,            0.006931,            0.006931,            0.006931
                 157,            0.063957,            0.016269,           0.0027941,              0.4657,             0.57216,             0.39632,             0.14277,            0.061733,            0.011515,           0.0018969,           0.0069112,           0.0069112,           0.0069112
                 158,             0.05719,             0.01213,           0.0031105,              0.4657,             0.57216,             0.39632,             0.14277,            0.061733,            0.011515,           0.0018969,           0.0068914,           0.0068914,           0.0068914
                 159,            0.061516,            0.015275,            0.002697,             0.60243,                 0.5,             0.48567,             0.16628,            0.070775,            0.011245,           0.0018331,           0.0068716,           0.0068716,           0.0068716
                 160,            0.062453,            0.012827,           0.0029067,             0.60243,                 0.5,             0.48567,             0.16628,            0.070775,            0.011245,           0.0018331,           0.0068518,           0.0068518,           0.0068518
                 161,            0.065272,            0.014522,           0.0030717,             0.60243,                 0.5,             0.48567,             0.16628,            0.070775,            0.011245,           0.0018331,            0.006832,            0.006832,            0.006832
                 162,            0.071539,            0.011133,           0.0024221,             0.60243,                 0.5,             0.48567,             0.16628,            0.070775,            0.011245,           0.0018331,           0.0068122,           0.0068122,           0.0068122
                 163,            0.064684,            0.017334,           0.0025948,             0.57263,              0.4375,             0.41947,             0.13302,            0.063672,             0.01166,            0.001812,           0.0067924,           0.0067924,           0.0067924
                 164,            0.059148,            0.015557,           0.0026026,             0.57263,              0.4375,             0.41947,             0.13302,            0.063672,             0.01166,            0.001812,           0.0067726,           0.0067726,           0.0067726
                 165,            0.058862,            0.013814,           0.0028808,             0.57263,              0.4375,             0.41947,             0.13302,            0.063672,             0.01166,            0.001812,           0.0067528,           0.0067528,           0.0067528
                 166,            0.059542,            0.015412,            0.002504,             0.57263,              0.4375,             0.41947,             0.13302,            0.063672,             0.01166,            0.001812,            0.006733,            0.006733,            0.006733
                 167,            0.057159,            0.012426,           0.0024793,              0.3358,             0.60045,             0.39509,             0.09371,             0.06684,            0.011906,           0.0018113,           0.0067132,           0.0067132,           0.0067132
                 168,            0.066239,            0.013321,           0.0031589,              0.3358,             0.60045,             0.39509,             0.09371,             0.06684,            0.011906,           0.0018113,           0.0066934,           0.0066934,           0.0066934
                 169,            0.061336,            0.015438,           0.0024938,              0.3358,             0.60045,             0.39509,             0.09371,             0.06684,            0.011906,           0.0018113,           0.0066736,           0.0066736,           0.0066736
                 170,             0.06398,            0.012252,           0.0026928,              0.3358,             0.60045,             0.39509,             0.09371,             0.06684,            0.011906,           0.0018113,           0.0066538,           0.0066538,           0.0066538
                 171,            0.063944,            0.014201,           0.0027764,              0.4869,              0.6875,             0.46303,             0.14135,            0.056122,            0.011765,           0.0017447,            0.006634,            0.006634,            0.006634
                 172,            0.055403,             0.01892,           0.0026222,              0.4869,              0.6875,             0.46303,             0.14135,            0.056122,            0.011765,           0.0017447,           0.0066142,           0.0066142,           0.0066142
                 173,            0.058212,            0.012064,           0.0020766,              0.4869,              0.6875,             0.46303,             0.14135,            0.056122,            0.011765,           0.0017447,           0.0065944,           0.0065944,           0.0065944
                 174,             0.06263,           0.0099729,           0.0020406,              0.4869,              0.6875,             0.46303,             0.14135,            0.056122,            0.011765,           0.0017447,           0.0065746,           0.0065746,           0.0065746
                 175,              0.0589,            0.014817,           0.0021625,             0.48428,                 0.5,             0.49281,             0.15246,            0.059019,            0.011749,           0.0017448,           0.0065548,           0.0065548,           0.0065548
                 176,            0.055536,            0.012515,           0.0027855,             0.48428,                 0.5,             0.49281,             0.15246,            0.059019,            0.011749,           0.0017448,            0.006535,            0.006535,            0.006535
                 177,            0.056568,            0.011325,            0.002188,             0.48428,                 0.5,             0.49281,             0.15246,            0.059019,            0.011749,           0.0017448,           0.0065152,           0.0065152,           0.0065152
                 178,            0.057716,            0.016752,           0.0028807,             0.48428,                 0.5,             0.49281,             0.15246,            0.059019,            0.011749,           0.0017448,           0.0064954,           0.0064954,           0.0064954
                 179,            0.061646,            0.011481,           0.0040338,             0.55023,               0.625,             0.59714,              0.1951,            0.055493,            0.011747,           0.0016539,           0.0064756,           0.0064756,           0.0064756
                 180,            0.053246,            0.015088,           0.0020376,             0.55023,               0.625,             0.59714,              0.1951,            0.055493,            0.011747,           0.0016539,           0.0064558,           0.0064558,           0.0064558
                 181,            0.055368,            0.016695,           0.0022301,             0.55023,               0.625,             0.59714,              0.1951,            0.055493,            0.011747,           0.0016539,            0.006436,            0.006436,            0.006436
                 182,            0.061805,            0.012915,           0.0021004,             0.55023,               0.625,             0.59714,              0.1951,            0.055493,            0.011747,           0.0016539,           0.0064162,           0.0064162,           0.0064162
                 183,            0.055926,            0.014721,           0.0024945,             0.56242,                0.75,               0.646,             0.23499,            0.054005,            0.011794,           0.0016444,           0.0063964,           0.0063964,           0.0063964
                 184,            0.055481,            0.015794,           0.0022643,             0.56242,                0.75,               0.646,             0.23499,            0.054005,            0.011794,           0.0016444,           0.0063766,           0.0063766,           0.0063766
                 185,            0.057469,             0.01808,           0.0021251,             0.56242,                0.75,               0.646,             0.23499,            0.054005,            0.011794,           0.0016444,           0.0063568,           0.0063568,           0.0063568
                 186,            0.053684,            0.014622,           0.0022354,             0.56242,                0.75,               0.646,             0.23499,            0.054005,            0.011794,           0.0016444,            0.006337,            0.006337,            0.006337
                 187,            0.052303,            0.012139,           0.0022259,             0.59352,              0.5625,             0.56696,             0.25995,            0.066304,            0.011249,           0.0015866,           0.0063172,           0.0063172,           0.0063172
                 188,             0.06591,             0.01426,           0.0026018,             0.59352,              0.5625,             0.56696,             0.25995,            0.066304,            0.011249,           0.0015866,           0.0062974,           0.0062974,           0.0062974
                 189,            0.065062,           0.0099998,            0.001852,             0.59352,              0.5625,             0.56696,             0.25995,            0.066304,            0.011249,           0.0015866,           0.0062776,           0.0062776,           0.0062776
                 190,            0.065679,             0.01302,            0.002117,             0.59352,              0.5625,             0.56696,             0.25995,            0.066304,            0.011249,           0.0015866,           0.0062578,           0.0062578,           0.0062578
                 191,            0.063996,             0.01256,           0.0021093,             0.43356,             0.71875,              0.4751,             0.19389,            0.054661,            0.011812,           0.0015958,            0.006238,            0.006238,            0.006238
                 192,            0.053924,            0.015924,           0.0019944,             0.43356,             0.71875,              0.4751,             0.19389,            0.054661,            0.011812,           0.0015958,           0.0062182,           0.0062182,           0.0062182
                 193,             0.05578,            0.010499,           0.0025045,             0.43356,             0.71875,              0.4751,             0.19389,            0.054661,            0.011812,           0.0015958,           0.0061984,           0.0061984,           0.0061984
                 194,            0.052841,             0.01017,           0.0019345,             0.43356,             0.71875,              0.4751,             0.19389,            0.054661,            0.011812,           0.0015958,           0.0061786,           0.0061786,           0.0061786
                 195,             0.05737,            0.013457,           0.0019041,             0.59828,               0.625,             0.65538,             0.30546,            0.063727,            0.011534,           0.0016787,           0.0061588,           0.0061588,           0.0061588
                 196,            0.064454,            0.011199,           0.0019837,             0.59828,               0.625,             0.65538,             0.30546,            0.063727,            0.011534,           0.0016787,            0.006139,            0.006139,            0.006139
                 197,            0.059882,            0.011564,           0.0019661,             0.59828,               0.625,             0.65538,             0.30546,            0.063727,            0.011534,           0.0016787,           0.0061192,           0.0061192,           0.0061192
                 198,            0.064878,            0.012493,           0.0025292,             0.59828,               0.625,             0.65538,             0.30546,            0.063727,            0.011534,           0.0016787,           0.0060994,           0.0060994,           0.0060994
                 199,            0.063569,            0.015305,           0.0021421,             0.40115,             0.71182,              0.4106,             0.16391,             0.06087,            0.011826,           0.0016776,           0.0060796,           0.0060796,           0.0060796
                 200,            0.058791,            0.014486,           0.0019978,             0.40115,             0.71182,              0.4106,             0.16391,             0.06087,            0.011826,           0.0016776,           0.0060598,           0.0060598,           0.0060598
                 201,            0.059545,            0.012825,           0.0027943,             0.40115,             0.71182,              0.4106,             0.16391,             0.06087,            0.011826,           0.0016776,             0.00604,             0.00604,             0.00604
                 202,            0.058713,             0.01185,            0.002065,             0.40115,             0.71182,              0.4106,             0.16391,             0.06087,            0.011826,           0.0016776,           0.0060202,           0.0060202,           0.0060202
                 203,             0.06675,           0.0097805,           0.0025948,             0.46572,              0.6875,              0.5046,             0.19389,            0.053529,            0.011896,           0.0017156,           0.0060004,           0.0060004,           0.0060004
                 204,             0.04963,            0.014473,           0.0020217,             0.46572,              0.6875,              0.5046,             0.19389,            0.053529,            0.011896,           0.0017156,           0.0059806,           0.0059806,           0.0059806
                 205,            0.054655,            0.011914,           0.0017828,             0.46572,              0.6875,              0.5046,             0.19389,            0.053529,            0.011896,           0.0017156,           0.0059608,           0.0059608,           0.0059608
                 206,             0.05112,             0.01779,           0.0020589,             0.46572,              0.6875,              0.5046,             0.19389,            0.053529,            0.011896,           0.0017156,            0.005941,            0.005941,            0.005941
                 207,            0.051724,            0.013211,           0.0033318,             0.45294,             0.67287,             0.54235,             0.19952,            0.048357,            0.012064,           0.0017555,           0.0059212,           0.0059212,           0.0059212
                 208,            0.047919,             0.01645,           0.0021435,             0.45294,             0.67287,             0.54235,             0.19952,            0.048357,            0.012064,           0.0017555,           0.0059014,           0.0059014,           0.0059014
                 209,            0.049813,            0.015057,           0.0025611,             0.45294,             0.67287,             0.54235,             0.19952,            0.048357,            0.012064,           0.0017555,           0.0058816,           0.0058816,           0.0058816
                 210,            0.048796,            0.011679,           0.0019619,             0.45294,             0.67287,             0.54235,             0.19952,            0.048357,            0.012064,           0.0017555,           0.0058618,           0.0058618,           0.0058618
                 211,            0.053464,            0.010142,           0.0020484,             0.55248,              0.8125,             0.58288,             0.26489,            0.050194,            0.011671,           0.0017648,            0.005842,            0.005842,            0.005842
                 212,            0.054294,            0.013382,           0.0022185,             0.55248,              0.8125,             0.58288,             0.26489,            0.050194,            0.011671,           0.0017648,           0.0058222,           0.0058222,           0.0058222
                 213,            0.055902,             0.01356,           0.0022678,             0.55248,              0.8125,             0.58288,             0.26489,            0.050194,            0.011671,           0.0017648,           0.0058024,           0.0058024,           0.0058024
                 214,            0.050621,            0.012402,           0.0028322,             0.55248,              0.8125,             0.58288,             0.26489,            0.050194,            0.011671,           0.0017648,           0.0057826,           0.0057826,           0.0057826
                 215,            0.054641,            0.015755,           0.0021303,             0.52702,             0.78125,             0.58433,             0.23692,            0.059698,            0.011276,           0.0017433,           0.0057628,           0.0057628,           0.0057628
                 216,              0.0616,            0.014121,           0.0019339,             0.52702,             0.78125,             0.58433,             0.23692,            0.059698,            0.011276,           0.0017433,            0.005743,            0.005743,            0.005743
                 217,            0.057066,            0.013765,           0.0018286,             0.52702,             0.78125,             0.58433,             0.23692,            0.059698,            0.011276,           0.0017433,           0.0057232,           0.0057232,           0.0057232
                 218,            0.058892,            0.015448,           0.0027278,             0.52702,             0.78125,             0.58433,             0.23692,            0.059698,            0.011276,           0.0017433,           0.0057034,           0.0057034,           0.0057034
                 219,            0.061971,            0.011054,           0.0019961,             0.62161,             0.77024,             0.71774,             0.31917,            0.047889,            0.011516,           0.0017598,           0.0056836,           0.0056836,           0.0056836
                 220,            0.050951,            0.013396,           0.0024897,             0.62161,             0.77024,             0.71774,             0.31917,            0.047889,            0.011516,           0.0017598,           0.0056638,           0.0056638,           0.0056638
                 221,            0.050421,            0.011884,           0.0019891,             0.62161,             0.77024,             0.71774,             0.31917,            0.047889,            0.011516,           0.0017598,            0.005644,            0.005644,            0.005644
                 222,             0.05124,            0.012996,           0.0019684,             0.62161,             0.77024,             0.71774,             0.31917,            0.047889,            0.011516,           0.0017598,           0.0056242,           0.0056242,           0.0056242
                 223,            0.045549,            0.014167,           0.0019413,             0.49986,              0.8125,             0.48685,             0.21104,            0.048701,            0.011609,           0.0017238,           0.0056044,           0.0056044,           0.0056044
                 224,            0.046713,            0.010549,           0.0024599,             0.49986,              0.8125,             0.48685,             0.21104,            0.048701,            0.011609,           0.0017238,           0.0055846,           0.0055846,           0.0055846
                 225,            0.046364,             0.01106,           0.0023783,             0.49986,              0.8125,             0.48685,             0.21104,            0.048701,            0.011609,           0.0017238,           0.0055648,           0.0055648,           0.0055648
                 226,            0.050366,            0.013994,           0.0022613,             0.49986,              0.8125,             0.48685,             0.21104,            0.048701,            0.011609,           0.0017238,            0.005545,            0.005545,            0.005545
                 227,            0.044988,            0.012006,           0.0027487,             0.71988,             0.78125,             0.76931,             0.35773,            0.047001,            0.011239,            0.001716,           0.0055252,           0.0055252,           0.0055252
                 228,            0.049092,             0.01277,           0.0019263,             0.71988,             0.78125,             0.76931,             0.35773,            0.047001,            0.011239,            0.001716,           0.0055054,           0.0055054,           0.0055054
                 229,            0.048787,             0.00956,           0.0028513,             0.71988,             0.78125,             0.76931,             0.35773,            0.047001,            0.011239,            0.001716,           0.0054856,           0.0054856,           0.0054856
                 230,            0.049957,            0.014866,           0.0030005,             0.71988,             0.78125,             0.76931,             0.35773,            0.047001,            0.011239,            0.001716,           0.0054658,           0.0054658,           0.0054658
                 231,            0.047063,            0.011518,           0.0018896,             0.65039,             0.84375,             0.65947,             0.29456,            0.048082,             0.01114,            0.001759,            0.005446,            0.005446,            0.005446
                 232,             0.04759,            0.013193,           0.0017741,             0.65039,             0.84375,             0.65947,             0.29456,            0.048082,             0.01114,            0.001759,           0.0054262,           0.0054262,           0.0054262
                 233,             0.04954,             0.01699,           0.0028342,             0.65039,             0.84375,             0.65947,             0.29456,            0.048082,             0.01114,            0.001759,           0.0054064,           0.0054064,           0.0054064
                 234,            0.049528,            0.013123,           0.0023294,             0.65039,             0.84375,             0.65947,             0.29456,            0.048082,             0.01114,            0.001759,           0.0053866,           0.0053866,           0.0053866
                 235,            0.046986,            0.015834,           0.0021611,             0.71679,              0.8125,             0.67564,             0.26059,            0.049829,            0.010968,           0.0017245,           0.0053668,           0.0053668,           0.0053668
                 236,            0.052975,            0.013834,           0.0022051,             0.71679,              0.8125,             0.67564,             0.26059,            0.049829,            0.010968,           0.0017245,            0.005347,            0.005347,            0.005347
                 237,            0.052012,            0.013344,           0.0024171,             0.71679,              0.8125,             0.67564,             0.26059,            0.049829,            0.010968,           0.0017245,           0.0053272,           0.0053272,           0.0053272
                 238,            0.055456,            0.012578,           0.0026318,             0.71679,              0.8125,             0.67564,             0.26059,            0.049829,            0.010968,           0.0017245,           0.0053074,           0.0053074,           0.0053074
                 239,            0.054304,            0.017435,           0.0018593,             0.60541,             0.84375,             0.65915,             0.28564,            0.048451,            0.010935,           0.0016819,           0.0052876,           0.0052876,           0.0052876
                 240,            0.046577,            0.010171,           0.0017563,             0.60541,             0.84375,             0.65915,             0.28564,            0.048451,            0.010935,           0.0016819,           0.0052678,           0.0052678,           0.0052678
                 241,            0.047678,             0.01001,           0.0016327,             0.60541,             0.84375,             0.65915,             0.28564,            0.048451,            0.010935,           0.0016819,            0.005248,            0.005248,            0.005248
                 242,            0.051195,           0.0097496,           0.0027113,             0.60541,             0.84375,             0.65915,             0.28564,            0.048451,            0.010935,           0.0016819,           0.0052282,           0.0052282,           0.0052282
                 243,            0.046164,            0.011982,           0.0016896,             0.52597,             0.71875,             0.59154,             0.27945,            0.050505,            0.010951,           0.0016721,           0.0052084,           0.0052084,           0.0052084
                 244,            0.051796,            0.011946,           0.0016906,             0.52597,             0.71875,             0.59154,             0.27945,            0.050505,            0.010951,           0.0016721,           0.0051886,           0.0051886,           0.0051886
                 245,            0.053088,            0.014993,           0.0018448,             0.52597,             0.71875,             0.59154,             0.27945,            0.050505,            0.010951,           0.0016721,           0.0051688,           0.0051688,           0.0051688
                 246,            0.046887,            0.010452,           0.0017445,             0.52597,             0.71875,             0.59154,             0.27945,            0.050505,            0.010951,           0.0016721,            0.005149,            0.005149,            0.005149
                 247,            0.050123,            0.011005,            0.001513,             0.57517,             0.80399,             0.65458,             0.30681,            0.050017,            0.010702,           0.0016714,           0.0051292,           0.0051292,           0.0051292
                 248,            0.054814,            0.012719,           0.0016737,             0.57517,             0.80399,             0.65458,             0.30681,            0.050017,            0.010702,           0.0016714,           0.0051094,           0.0051094,           0.0051094
                 249,            0.051353,            0.014221,           0.0017215,             0.57517,             0.80399,             0.65458,             0.30681,            0.050017,            0.010702,           0.0016714,           0.0050896,           0.0050896,           0.0050896
                 250,             0.05552,           0.0097607,           0.0016566,             0.57517,             0.80399,             0.65458,             0.30681,            0.050017,            0.010702,           0.0016714,           0.0050698,           0.0050698,           0.0050698
                 251,            0.051055,            0.011963,           0.0023201,             0.58561,             0.78125,             0.65801,               0.282,            0.047888,            0.010669,           0.0016809,             0.00505,             0.00505,             0.00505
                 252,            0.054137,            0.011816,           0.0017081,             0.58561,             0.78125,             0.65801,               0.282,            0.047888,            0.010669,           0.0016809,           0.0050302,           0.0050302,           0.0050302
                 253,            0.049236,            0.013144,           0.0016628,             0.58561,             0.78125,             0.65801,               0.282,            0.047888,            0.010669,           0.0016809,           0.0050104,           0.0050104,           0.0050104
                 254,            0.054835,            0.012526,           0.0031392,             0.58561,             0.78125,             0.65801,               0.282,            0.047888,            0.010669,           0.0016809,           0.0049906,           0.0049906,           0.0049906
                 255,            0.053809,            0.011399,           0.0016828,              0.7787,              0.8125,             0.79345,             0.38612,            0.050477,            0.010264,           0.0016425,           0.0049708,           0.0049708,           0.0049708
                 256,            0.052952,            0.015106,            0.001546,              0.7787,              0.8125,             0.79345,             0.38612,            0.050477,            0.010264,           0.0016425,            0.004951,            0.004951,            0.004951
                 257,            0.052691,            0.016439,           0.0020256,              0.7787,              0.8125,             0.79345,             0.38612,            0.050477,            0.010264,           0.0016425,           0.0049312,           0.0049312,           0.0049312
                 258,            0.050169,            0.012123,           0.0017015,              0.7787,              0.8125,             0.79345,             0.38612,            0.050477,            0.010264,           0.0016425,           0.0049114,           0.0049114,           0.0049114
                 259,            0.051324,            0.014041,           0.0017054,             0.79219,              0.8125,             0.80467,             0.39058,            0.045771,            0.010377,           0.0016314,           0.0048916,           0.0048916,           0.0048916
                 260,            0.050196,             0.01144,           0.0027337,             0.79219,              0.8125,             0.80467,             0.39058,            0.045771,            0.010377,           0.0016314,           0.0048718,           0.0048718,           0.0048718
                 261,            0.047915,            0.012261,           0.0019322,             0.79219,              0.8125,             0.80467,             0.39058,            0.045771,            0.010377,           0.0016314,            0.004852,            0.004852,            0.004852
                 262,            0.045899,             0.01095,           0.0017775,             0.79219,              0.8125,             0.80467,             0.39058,            0.045771,            0.010377,           0.0016314,           0.0048322,           0.0048322,           0.0048322
                 263,            0.047737,            0.011671,           0.0017285,             0.82283,             0.84375,             0.83325,             0.45658,            0.043273,            0.010374,           0.0016369,           0.0048124,           0.0048124,           0.0048124
                 264,            0.049836,           0.0091103,           0.0015507,             0.82283,             0.84375,             0.83325,             0.45658,            0.043273,            0.010374,           0.0016369,           0.0047926,           0.0047926,           0.0047926
                 265,            0.043315,             0.01958,           0.0018674,             0.82283,             0.84375,             0.83325,             0.45658,            0.043273,            0.010374,           0.0016369,           0.0047728,           0.0047728,           0.0047728
                 266,            0.043633,            0.017444,           0.0018155,             0.82283,             0.84375,             0.83325,             0.45658,            0.043273,            0.010374,           0.0016369,            0.004753,            0.004753,            0.004753
                 267,            0.045213,            0.012844,           0.0022301,             0.76237,             0.71875,              0.7863,             0.32762,            0.042623,            0.010497,           0.0016504,           0.0047332,           0.0047332,           0.0047332
                 268,            0.045463,            0.012426,           0.0023301,             0.76237,             0.71875,              0.7863,             0.32762,            0.042623,            0.010497,           0.0016504,           0.0047134,           0.0047134,           0.0047134
                 269,            0.046867,            0.014547,           0.0020531,             0.76237,             0.71875,              0.7863,             0.32762,            0.042623,            0.010497,           0.0016504,           0.0046936,           0.0046936,           0.0046936
                 270,            0.047233,            0.014397,           0.0016014,             0.76237,             0.71875,              0.7863,             0.32762,            0.042623,            0.010497,           0.0016504,           0.0046738,           0.0046738,           0.0046738
                 271,            0.043641,            0.012351,           0.0019464,             0.83871,              0.8125,             0.80042,             0.30444,            0.042185,            0.010368,           0.0016293,            0.004654,            0.004654,            0.004654
                 272,            0.051013,            0.011301,           0.0023444,             0.83871,              0.8125,             0.80042,             0.30444,            0.042185,            0.010368,           0.0016293,           0.0046342,           0.0046342,           0.0046342
                 273,            0.043336,            0.013844,           0.0016531,             0.83871,              0.8125,             0.80042,             0.30444,            0.042185,            0.010368,           0.0016293,           0.0046144,           0.0046144,           0.0046144
                 274,            0.045793,            0.014828,           0.0016777,             0.83871,              0.8125,             0.80042,             0.30444,            0.042185,            0.010368,           0.0016293,           0.0045946,           0.0045946,           0.0045946
                 275,            0.047075,           0.0091244,           0.0016908,             0.56006,              0.6875,             0.65224,             0.33229,            0.050306,           0.0097646,           0.0016568,           0.0045748,           0.0045748,           0.0045748
                 276,            0.054898,             0.01436,           0.0017547,             0.56006,              0.6875,             0.65224,             0.33229,            0.050306,           0.0097646,           0.0016568,            0.004555,            0.004555,            0.004555
                 277,            0.056082,           0.0094462,           0.0014026,             0.56006,              0.6875,             0.65224,             0.33229,            0.050306,           0.0097646,           0.0016568,           0.0045352,           0.0045352,           0.0045352
                 278,            0.052308,            0.010378,           0.0028363,             0.56006,              0.6875,             0.65224,             0.33229,            0.050306,           0.0097646,           0.0016568,           0.0045154,           0.0045154,           0.0045154
                 279,            0.055026,            0.012415,           0.0020407,             0.78031,             0.84375,             0.78796,             0.40082,            0.043675,           0.0098333,             0.00164,           0.0044956,           0.0044956,           0.0044956
                 280,             0.04576,             0.01282,           0.0015621,             0.78031,             0.84375,             0.78796,             0.40082,            0.043675,           0.0098333,             0.00164,           0.0044758,           0.0044758,           0.0044758
                 281,            0.044302,            0.011612,           0.0015842,             0.78031,             0.84375,             0.78796,             0.40082,            0.043675,           0.0098333,             0.00164,            0.004456,            0.004456,            0.004456
                 282,            0.043711,            0.011331,           0.0015294,             0.78031,             0.84375,             0.78796,             0.40082,            0.043675,           0.0098333,             0.00164,           0.0044362,           0.0044362,           0.0044362
                 283,            0.045715,           0.0083408,            0.001502,             0.88354,             0.84375,             0.87738,             0.45867,            0.040061,           0.0099064,           0.0016405,           0.0044164,           0.0044164,           0.0044164
                 284,            0.045654,            0.011718,           0.0015394,             0.88354,             0.84375,             0.87738,             0.45867,            0.040061,           0.0099064,           0.0016405,           0.0043966,           0.0043966,           0.0043966
                 285,            0.045008,            0.011646,           0.0020313,             0.88354,             0.84375,             0.87738,             0.45867,            0.040061,           0.0099064,           0.0016405,           0.0043768,           0.0043768,           0.0043768
                 286,            0.044509,            0.013455,           0.0018642,             0.88354,             0.84375,             0.87738,             0.45867,            0.040061,           0.0099064,           0.0016405,            0.004357,            0.004357,            0.004357
                 287,             0.04645,            0.010176,           0.0024458,             0.76054,             0.79424,              0.8203,             0.40252,            0.040114,           0.0097648,            0.001626,           0.0043372,           0.0043372,           0.0043372
                 288,            0.048034,           0.0092759,           0.0015123,             0.76054,             0.79424,              0.8203,             0.40252,            0.040114,           0.0097648,            0.001626,           0.0043174,           0.0043174,           0.0043174
                 289,            0.042077,            0.014169,           0.0016441,             0.76054,             0.79424,              0.8203,             0.40252,            0.040114,           0.0097648,            0.001626,           0.0042976,           0.0042976,           0.0042976
                 290,             0.04388,            0.010923,           0.0016994,             0.76054,             0.79424,              0.8203,             0.40252,            0.040114,           0.0097648,            0.001626,           0.0042778,           0.0042778,           0.0042778
                 291,            0.043984,            0.014019,            0.001799,             0.77331,              0.8125,             0.86353,             0.44111,            0.039923,           0.0096543,            0.001602,            0.004258,            0.004258,            0.004258
                 292,             0.03851,            0.014027,           0.0016388,             0.77331,              0.8125,             0.86353,             0.44111,            0.039923,           0.0096543,            0.001602,           0.0042382,           0.0042382,           0.0042382
                 293,            0.042082,            0.014831,           0.0016925,             0.77331,              0.8125,             0.86353,             0.44111,            0.039923,           0.0096543,            0.001602,           0.0042184,           0.0042184,           0.0042184
                 294,            0.036289,            0.013994,           0.0016397,             0.77331,              0.8125,             0.86353,             0.44111,            0.039923,           0.0096543,            0.001602,           0.0041986,           0.0041986,           0.0041986
                 295,            0.040696,            0.012423,            0.001541,             0.82777,              0.8125,             0.85914,             0.44766,            0.039877,           0.0096009,           0.0016124,           0.0041788,           0.0041788,           0.0041788
                 296,            0.039681,            0.010849,           0.0022614,             0.82777,              0.8125,             0.85914,             0.44766,            0.039877,           0.0096009,           0.0016124,            0.004159,            0.004159,            0.004159
                 297,            0.042638,            0.012945,             0.00154,             0.82777,              0.8125,             0.85914,             0.44766,            0.039877,           0.0096009,           0.0016124,           0.0041392,           0.0041392,           0.0041392
                 298,            0.040821,            0.010083,           0.0018965,             0.82777,              0.8125,             0.85914,             0.44766,            0.039877,           0.0096009,           0.0016124,           0.0041194,           0.0041194,           0.0041194
                 299,            0.041657,            0.012134,           0.0017688,              0.7672,              0.8125,             0.77399,             0.40175,            0.038023,           0.0096539,           0.0016039,           0.0040996,           0.0040996,           0.0040996
                 300,            0.037896,            0.011735,           0.0014531,              0.7672,              0.8125,             0.77399,             0.40175,            0.038023,           0.0096539,           0.0016039,           0.0040798,           0.0040798,           0.0040798
                 301,            0.042526,            0.013433,           0.0018959,              0.7672,              0.8125,             0.77399,             0.40175,            0.038023,           0.0096539,           0.0016039,             0.00406,             0.00406,             0.00406
                 302,            0.041835,            0.010339,           0.0020136,              0.7672,              0.8125,             0.77399,             0.40175,            0.038023,           0.0096539,           0.0016039,           0.0040402,           0.0040402,           0.0040402
                 303,            0.039369,           0.0099074,           0.0018534,              0.8676,              0.8193,             0.86987,             0.54619,            0.041402,           0.0094149,           0.0015696,           0.0040204,           0.0040204,           0.0040204
                 304,             0.04927,           0.0087386,           0.0020188,              0.8676,              0.8193,             0.86987,             0.54619,            0.041402,           0.0094149,           0.0015696,           0.0040006,           0.0040006,           0.0040006
                 305,            0.045484,            0.014172,           0.0014987,              0.8676,              0.8193,             0.86987,             0.54619,            0.041402,           0.0094149,           0.0015696,           0.0039808,           0.0039808,           0.0039808
                 306,            0.044117,           0.0095181,            0.001767,              0.8676,              0.8193,             0.86987,             0.54619,            0.041402,           0.0094149,           0.0015696,            0.003961,            0.003961,            0.003961
                 307,            0.041435,            0.010311,           0.0013676,             0.76523,                0.75,             0.77821,             0.31181,            0.044187,            0.009377,           0.0015652,           0.0039412,           0.0039412,           0.0039412
                 308,            0.043681,            0.014436,           0.0015314,             0.76523,                0.75,             0.77821,             0.31181,            0.044187,            0.009377,           0.0015652,           0.0039214,           0.0039214,           0.0039214
                 309,             0.04866,               0.011,           0.0016818,             0.76523,                0.75,             0.77821,             0.31181,            0.044187,            0.009377,           0.0015652,           0.0039016,           0.0039016,           0.0039016
                 310,            0.047437,            0.010724,           0.0018645,             0.76523,                0.75,             0.77821,             0.31181,            0.044187,            0.009377,           0.0015652,           0.0038818,           0.0038818,           0.0038818
                 311,              0.0437,            0.010211,           0.0013809,             0.89789,             0.82467,             0.89633,             0.52735,            0.036789,            0.009427,           0.0015532,            0.003862,            0.003862,            0.003862
                 312,            0.042169,            0.012305,           0.0016041,             0.89789,             0.82467,             0.89633,             0.52735,            0.036789,            0.009427,           0.0015532,           0.0038422,           0.0038422,           0.0038422
